"pwdyear","location","env","strain","Market.class","DTF","PH","DTM","PPP","HSW","YPPlnt","CV1","CV2","CV0","geno_fold","env_fold","CV00"
2015,"Patancheru","2015.Patancheru","ICC12461","Kabuli",49,40.90143026,118.8627575,26.79994978,23.5000004,6.09999128,2,4,1,5,4,NA
2015,"Patancheru","2015.Patancheru","ICC12463","Desi",67,45.10143026,117.8627575,101.9999498,13.7000004,14.09999128,4,4,1,5,4,NA
2015,"Patancheru","2015.Patancheru","ICC12464","Desi",69,42.50143026,118.8627575,90.49994978,14.6000004,15.39999128,1,5,1,1,4,NA
2015,"Patancheru","2015.Patancheru","ICC12471","Desi",54,39.70143026,104.8627575,115.4999498,11.5000004,14.09999128,1,5,1,3,4,NA
2015,"Patancheru","2015.Patancheru","ICC12472","Desi",57,39.60496419,109.7782485,78.30000861,13.500001,9.200003194,5,1,1,3,4,NA
2015,"Patancheru","2015.Patancheru","ICC12476","Desi",54,46.90143026,101.8627575,96.79994978,15.9000004,16.79999128,5,4,1,1,4,NA
2015,"Patancheru","2015.Patancheru","ICC12479","Desi",55,40.36553595,113.8363835,91.30002877,13.49999198,15.90000685,3,1,1,3,4,NA
2015,"Patancheru","2015.Patancheru","ICC12480","Desi",51,43.36553595,116.8363835,77.00002877,16.79999198,15.90000685,4,4,1,5,4,NA
2015,"Patancheru","2015.Patancheru","ICC12486","Desi",47,39.96553595,109.8363835,79.50002877,18.69999198,16.30000685,5,4,1,4,4,4
2015,"Patancheru","2015.Patancheru","ICC12487","Desi",55,40.96553595,117.8363835,75.80002877,15.19999198,14.60000685,4,2,1,3,4,NA
2015,"Patancheru","2015.Patancheru","ICC12488","Desi",68,41.76553595,127.8363835,78.00002877,11.39999198,11.80000685,2,3,1,4,4,4
2015,"Patancheru","2015.Patancheru","ICC12490","Desi",55,38.90143026,108.8627575,89.79994978,12.2000004,11.99999128,5,3,1,4,4,4
2015,"Patancheru","2015.Patancheru","ICC12492","Kabuli",63,48.70143026,116.8627575,100.2999498,18.7000004,17.99999128,2,4,1,4,4,4
2015,"Patancheru","2015.Patancheru","ICC12493","Kabuli",63,45.76553595,127.8363835,23.50002877,17.19999198,4.400006846,5,5,1,5,4,NA
2015,"Patancheru","2015.Patancheru","ICC12495","Kabuli",61,49.36553595,123.8363835,60.50002877,22.99999198,14.80000685,2,1,1,5,4,NA
2015,"Patancheru","2015.Patancheru","ICC12496","Kabuli",52,40.76553595,111.8363835,27.00002877,18.79999198,6.100006846,4,3,1,3,4,NA
2015,"Patancheru","2015.Patancheru","ICC12986","Desi",52,33.1072969,100.2662298,77.79998237,11.60000141,9.099999006,2,5,1,3,4,NA
2015,"Patancheru","2015.Patancheru","ICC13812","Desi",51,32.22347804,102.5670889,30.49997983,13.80000115,3.999993908,2,4,1,2,4,NA
2015,"Patancheru","2015.Patancheru","ICC13816","Kabuli",60,46.19337658,118.8754604,40.00004845,27.29999189,9.700009086,4,1,1,1,4,NA
2015,"Patancheru","2015.Patancheru","ICC14199","Kabuli",52,48.79337658,117.0317682,32.30001645,32.00000578,11.50000397,5,4,1,3,4,NA
2015,"Patancheru","2015.Patancheru","ICC14302","Desi",47,42.16956652,101.4874335,79.0000324,14.30000131,12.20000464,2,1,1,4,4,4
2015,"Patancheru","2015.Patancheru","ICC14304","Desi",49,41.33393623,101.6610177,52.50002429,16.30000052,9.000007674,1,3,1,1,4,NA
2015,"Patancheru","2015.Patancheru","ICC14315","Desi",43,39.62046614,97.62829585,63.5000285,10.39999972,12.60000328,2,3,1,5,4,NA
2015,"Patancheru","2015.Patancheru","ICC14316","Desi",43,40.93393623,102.6610177,52.30002429,16.00000052,9.000007674,3,2,1,5,4,NA
2015,"Patancheru","2015.Patancheru","ICC14321","Desi",46,30.02347804,99.56708885,79.99997983,15.20000115,15.99999391,3,1,1,1,4,NA
2015,"Patancheru","2015.Patancheru","ICC14327","Desi",46,39.73393623,103.6610177,28.80002429,16.10000052,5.600007674,1,3,1,4,4,4
2015,"Patancheru","2015.Patancheru","ICC14331","Desi",50,36.53393623,111.6610177,56.80002429,14.10000052,10.20000767,1,3,1,1,4,NA
2015,"Patancheru","2015.Patancheru","ICC14333","Desi",48,26.02347804,98.56708885,61.79997983,13.60000115,11.49999391,5,4,1,5,4,NA
2015,"Patancheru","2015.Patancheru","ICC14334","Desi",41,35.33393623,110.6610177,48.30002429,16.40000052,7.300007674,1,5,1,1,4,NA
2015,"Patancheru","2015.Patancheru","ICC14335","Desi",49,52.22347804,103.5670889,25.29997983,28.90000115,7.099993908,1,5,1,2,4,NA
2015,"Patancheru","2015.Patancheru","ICC14344","Desi",56,42.60496419,110.7782485,65.30000861,16.600001,14.70000319,1,1,1,4,4,4
2015,"Patancheru","2015.Patancheru","ICC14354","Desi",54,43.73393623,111.6610177,53.00002429,15.40000052,11.20000767,5,2,1,5,4,NA
2015,"Patancheru","2015.Patancheru","ICC14356","Desi",45,38.13393623,112.6610177,95.50002429,13.80000052,15.20000767,2,4,1,2,4,NA
2015,"Patancheru","2015.Patancheru","ICC14364","Desi",54,38.80496419,111.7782485,68.80000861,11.700001,12.30000319,5,4,1,2,4,NA
2015,"Patancheru","2015.Patancheru","ICC14366","Desi",56,36.40496419,110.7782485,56.30000861,12.600001,8.400003194,2,2,1,5,4,NA
2015,"Patancheru","2015.Patancheru","ICC14368","Desi",45,46.20496419,99.77824852,61.00000861,18.100001,9.200003194,2,4,1,5,4,NA
2015,"Patancheru","2015.Patancheru","ICC14369","Desi",49,43.20496419,103.7782485,48.50000861,15.200001,6.700003194,3,4,1,5,4,NA
2015,"Patancheru","2015.Patancheru","ICC14371","Desi",59,36.60496419,113.7782485,63.00000861,10.500001,7.700003194,1,1,1,1,4,NA
2015,"Patancheru","2015.Patancheru","ICC14374","Desi",51,46.73393623,110.6610177,78.50002429,11.50000052,13.90000767,4,5,1,2,4,NA
2015,"Patancheru","2015.Patancheru","ICC14385","Desi",49,42.73393623,106.6610177,80.00002429,16.60000052,15.30000767,3,1,1,4,4,4
2015,"Patancheru","2015.Patancheru","ICC14390","Desi",46,45.73393623,105.6610177,86.50002429,17.50000052,17.30000767,2,5,1,5,4,NA
2015,"Patancheru","2015.Patancheru","ICC14391","Desi",53,42.08126298,98.90183443,57.8000117,11.19999963,8.20000008,2,1,1,3,4,NA
2015,"Patancheru","2015.Patancheru","ICC14393","Desi",43,46.53393623,103.6610177,87.50002429,18.00000052,17.30000767,4,3,1,1,4,NA
2015,"Patancheru","2015.Patancheru","ICC14394","Desi",59,34.13393623,112.6610177,79.50002429,11.10000052,12.20000767,3,1,1,2,4,NA
2015,"Patancheru","2015.Patancheru","ICC14396","Desi",43,43.93393623,102.6610177,57.00002429,17.30000052,9.900007674,4,2,1,3,4,NA
2015,"Patancheru","2015.Patancheru","ICC14402","Desi",45,39.73393623,101.6610177,64.50002429,16.30000052,11.70000767,4,1,1,5,4,NA
2015,"Patancheru","2015.Patancheru","ICC14411","Desi",57,32.88126298,112.9018344,77.5000117,12.69999963,12.20000008,3,3,1,4,4,4
2015,"Patancheru","2015.Patancheru","ICC14423","Desi",53,40.93393623,110.6610177,67.50002429,12.90000052,8.900007674,3,2,1,5,4,NA
2015,"Patancheru","2015.Patancheru","ICC14425","Desi",54,39.28126298,106.9018344,102.8000117,11.59999963,16.40000008,2,1,1,5,4,NA
2015,"Patancheru","2015.Patancheru","ICC14426","Desi",56,45.28126298,102.9018344,58.5000117,12.29999963,11.10000008,2,3,1,1,4,NA
2015,"Patancheru","2015.Patancheru","ICC14432","Desi",55,31.13393623,111.6610177,70.00002429,13.20000052,12.40000767,2,5,1,4,4,4
2015,"Patancheru","2015.Patancheru","ICC14436","Desi",56,41.22046614,110.6673728,69.4999557,19.6000004,15.89999144,2,2,1,3,4,NA
2015,"Patancheru","2015.Patancheru","ICC14871","Desi",65,41.85161563,125.7973066,22.30001405,23.29998829,5.099998046,3,5,1,3,4,NA
2015,"Patancheru","2015.Patancheru","ICC14872","Desi",56,23.82347804,104.5670889,59.99997983,10.20000115,5.099993908,2,5,1,2,4,NA
2015,"Patancheru","2015.Patancheru","ICC15553","Desi",53,40.81535058,108.5892189,89.8000125,11.19999943,12.6000012,1,4,1,4,4,4
2015,"Patancheru","2015.Patancheru","ICC15574","Desi",48,43.7072969,106.0708451,21.99996605,NA,8.299997726,3,2,1,5,4,NA
2015,"Patancheru","2015.Patancheru","ICC15577","Desi",49,44.00075297,103.2935503,106.3000035,12.40000018,15.30000143,1,2,1,1,4,NA
2015,"Patancheru","2015.Patancheru","ICC15966","Desi",47,32.39337658,106.0317682,41.49998125,16.200005,6.199999966,3,2,1,1,4,NA
2015,"Patancheru","2015.Patancheru","ICC16374","Desi",37,47.24830678,114.5892189,35.30002658,20.70000001,7.30000264,1,4,1,1,4,NA
2015,"Patancheru","2015.Patancheru","ICC16682","Desi",47,38,120,93.5,12.4,14.1,4,5,1,2,4,NA
2015,"Patancheru","2015.Patancheru","ICC4918NN","Desi",47,37.36689243,102.7782485,60.99999101,22.99999702,16.79999679,5,1,1,3,4,NA
2015,"Patancheru","2015.Patancheru","ICC4923","Desi",61,30.823775,117.9145374,38.30001565,11.29998985,5.199999326,4,1,1,4,4,4
2015,"Patancheru","2015.Patancheru","ICC4928","Kabuli",62,45.93513753,112.2271529,54.00001165,23.6000018,11.50000429,4,1,1,1,4,NA
2015,"Patancheru","2015.Patancheru","ICC4938","Desi",63,34.623775,117.9145374,38.50001565,10.09998985,4.499999326,5,3,1,2,4,NA
2015,"Patancheru","2015.Patancheru","ICC4946","Desi",64,45.023775,122.9145374,55.30001565,12.19998985,9.899999326,5,3,1,2,4,NA
2015,"Patancheru","2015.Patancheru","ICC4947","Desi",63,41.76809373,113.0708451,74.99998045,14.10000491,12.60000077,2,3,1,4,4,4
2015,"Patancheru","2015.Patancheru","ICC4948HN","Desi",55,39.96689243,113.7782485,102.299991,15.59999702,16.29999679,4,5,1,1,4,NA
2015,"Patancheru","2015.Patancheru","ICC4948LN","Desi",60,46.16689243,114.7782485,98.79999101,14.19999702,13.19999679,4,4,1,1,4,NA
2015,"Patancheru","2015.Patancheru","ICC4954","Desi",53,43.56809373,104.0708451,46.99998045,11.30000491,8.700000766,2,3,1,3,4,NA
2015,"Patancheru","2015.Patancheru","ICC4957N","Desi",52,38.82347804,114.5670889,22.49997983,19.30000115,3.699993908,5,5,1,2,4,NA
2015,"Patancheru","2015.Patancheru","ICC4969","Desi",67,38.27870519,119.6282958,61.99993938,11.59999953,11.99999192,2,1,1,1,4,NA
2015,"Patancheru","2015.Patancheru","ICC4991","Desi",58,41.07870519,107.6282958,112.4999394,10.09999953,16.19999192,4,1,1,3,4,NA
2015,"Patancheru","2015.Patancheru","ICC4992","Desi",62,48.47870519,110.6282958,NA,13.79999953,21.69999192,4,3,1,2,4,NA
2015,"Patancheru","2015.Patancheru","ICC5003","Desi",53,42.76809373,104.0708451,82.49998045,30.40000491,20.60000077,5,2,1,2,4,NA
2015,"Patancheru","2015.Patancheru","ICC5003HN","Desi",52,46.76689243,107.7782485,79.79999101,29.49999702,NA,1,3,1,5,4,NA
2015,"Patancheru","2015.Patancheru","ICC5003LN","Desi",48,41.96689243,103.7782485,61.79999101,32.49999702,19.49999679,4,2,1,3,4,NA
2015,"Patancheru","2015.Patancheru","ICC5020","Desi",54,39.1402531,104.0317682,44.79997597,12.20000471,7.300001246,5,5,1,2,4,NA
2015,"Patancheru","2015.Patancheru","ICC5036","Desi",65,43.36809373,119.0708451,35.99998045,14.10000491,4.000000766,4,1,1,1,4,NA
2015,"Patancheru","2015.Patancheru","ICC5038","Kabuli",67,47.36809373,125.0708451,40.49998045,18.30000491,6.900000766,4,1,1,1,4,NA
2015,"Patancheru","2015.Patancheru","ICC5055","Kabuli",64,45.96809373,121.0708451,39.99998045,26.20000491,9.800000766,3,1,1,4,4,4
2015,"Patancheru","2015.Patancheru","ICC5135","Desi",57,40.82633278,110.0317682,56.50001117,10.50000889,7.000004606,1,3,1,1,4,NA
2015,"Patancheru","2015.Patancheru","ICC5146","Desi",67,44.82633278,124.0317682,110.3000112,13.60000889,15.40000461,4,1,1,3,4,NA
2015,"Patancheru","2015.Patancheru","ICC5151","Desi",64,39.22633278,118.0317682,117.5000112,11.20000889,15.20000461,3,2,1,3,4,NA
2015,"Patancheru","2015.Patancheru","ICC5152","Desi",47,42.62633278,105.0317682,92.30001117,13.20000889,15.40000461,5,3,1,3,4,NA
2015,"Patancheru","2015.Patancheru","ICC5169","Desi",63,43.02633278,109.0317682,62.80001117,13.10000889,7.600004606,4,5,1,3,4,NA
2015,"Patancheru","2015.Patancheru","ICC5172","Desi",55,46.62633278,104.0317682,51.30001117,11.70000889,7.800004606,1,2,1,1,4,NA
2015,"Patancheru","2015.Patancheru","ICC5178","Desi",66,46.11376894,123.7391716,40.49997309,13.40000022,6.499992794,5,5,1,3,4,NA
2015,"Patancheru","2015.Patancheru","ICC5221","Desi",52,39.71376894,105.7391716,52.79997309,10.80000022,6.699992794,3,1,1,5,4,NA
2015,"Patancheru","2015.Patancheru","ICC5233","Desi",61,42.51376894,112.7391716,71.79997309,12.40000022,10.39999279,3,4,1,3,4,NA
2015,"Patancheru","2015.Patancheru","ICC5239","Desi",53,44.11376894,113.7391716,49.49997309,11.30000022,8.399992794,3,3,1,2,4,NA
2015,"Patancheru","2015.Patancheru","ICC5409","Desi",46,38.51376894,99.73917158,39.79997309,14.40000022,7.099992794,4,2,1,4,4,4
2015,"Patancheru","2015.Patancheru","ICC5455","Desi",61,42.62046614,120.6282958,131.7999482,9.600000306,16.49999368,5,5,1,5,4,NA
2015,"Patancheru","2015.Patancheru","ICC5458","Desi",61,45.82046614,124.6282958,80.99994818,23.00000031,20.69999368,1,1,1,5,4,NA
2015,"Patancheru","2015.Patancheru","ICC5592","Desi",42,35.15018727,97.33262721,68.8,13.60000037,9.399989748,2,1,1,1,4,NA
2015,"Patancheru","2015.Patancheru","ICC5593","Desi",42,36.95018727,105.3326272,113.8,17.80000037,20.19998975,1,5,1,1,4,NA
2015,"Patancheru","2015.Patancheru","ICC5710","Desi",44,40.35018727,101.3326272,53.3,15.00000037,9.599989748,3,2,1,5,4,NA
2015,"Patancheru","2015.Patancheru","ICC5722","Desi",61,42.95018727,113.3326272,88.5,12.60000037,15.29998975,1,1,1,4,4,4
2015,"Patancheru","2015.Patancheru","ICC5743","Desi",42,37.96553595,103.7973066,63.80000365,20.09998926,12.99999581,2,4,1,2,4,NA
2015,"Patancheru","2015.Patancheru","ICC5752","Desi",53,35.16553595,111.7973066,101.5000037,11.29998926,15.19999581,1,5,1,1,4,NA
2015,"Patancheru","2015.Patancheru","ICC5755","Desi",49,39.36553595,107.7973066,67.80000365,14.09998926,9.999995806,4,4,1,2,4,NA
2015,"Patancheru","2015.Patancheru","ICC5780","Desi",57,37.47870519,110.6282958,57.49993938,13.69999953,9.39999192,1,2,1,2,4,NA
2015,"Patancheru","2015.Patancheru","ICC5783","Desi",40,40.87870519,101.6282958,63.99993938,15.69999953,12.29999192,2,4,1,5,4,NA
2015,"Patancheru","2015.Patancheru","ICC5810","Desi",NA,50.01865944,102.6800757,56.50005005,11.69999033,9.900009086,3,4,1,2,4,NA
2015,"Patancheru","2015.Patancheru","ICC5811","Kabuli",48,43.56553595,112.7973066,105.3000037,10.29998926,14.99999581,5,5,1,4,4,4
2015,"Patancheru","2015.Patancheru","ICC5851","Desi",60,45.96553595,125.7973066,29.30000365,20.39998926,7.799995806,2,1,1,5,4,NA
2015,"Patancheru","2015.Patancheru","ICC6098","Desi",43,38.56956652,96.48743345,93.8000324,17.20000131,16.10000464,3,5,1,2,4,NA
2015,"Patancheru","2015.Patancheru","ICC6128","Desi",53,36.44905785,102.2662298,90.99996717,18.6000084,17.99999613,1,1,1,3,4,NA
2015,"Patancheru","2015.Patancheru","ICC7204","Kabuli",53,52.70985468,108.1099221,51.79999997,10.30000481,6.700006206,1,2,1,5,4,NA
2015,"Patancheru","2015.Patancheru","ICC7207","Kabuli",55,46.90985468,107.1099221,92.79999997,11.50000481,14.60000621,5,3,1,4,4,4
2015,"Patancheru","2015.Patancheru","ICC7225","Kabuli",49,49.9402531,100.0317682,38.49997597,13.00000471,5.500001246,5,4,1,2,4,NA
2015,"Patancheru","2015.Patancheru","ICC7380","Desi",47,39.22513148,101.7782485,48.30000109,15.80000071,7.700003194,4,4,1,1,4,NA
2015,"Patancheru","2015.Patancheru","ICC7541","Desi",48,47.30654583,101.550142,63.80000418,11.40000108,11.600002,3,2,1,5,4,NA
2015,"Patancheru","2015.Patancheru","ICC8276","Desi",61,41.73257975,110.188076,NA,11.80000734,23.09999485,2,2,1,2,4,NA
2015,"Patancheru","2015.Patancheru","ICC8284","Kabuli",65,44.3402531,116.0317682,32.29997597,23.70000471,10.40000125,5,4,1,5,4,NA
2015,"Patancheru","2015.Patancheru","ICC8330","Desi",46,37.73257975,91.18807596,76.79997725,16.10000734,12.09999485,4,1,1,2,4,NA
2015,"Patancheru","2015.Patancheru","ICC8332","Desi",46,46.33257975,96.18807596,54.29997725,17.60000734,9.299994846,3,2,1,4,4,4
2015,"Patancheru","2015.Patancheru","ICC8336","Desi",50,40.3060956,111.7000946,90.80001069,13.2000009,13.30000159,3,1,1,4,4,4
2015,"Patancheru","2015.Patancheru","ICC8402","Desi",51,39.1060956,112.7000946,94.50001069,20.0000009,16.90000159,5,4,1,2,4,NA
2015,"Patancheru","2015.Patancheru","ICCC37","Desi",34,45.17200799,97.81732547,42.30002749,39.50000081,15.90000751,2,1,1,3,4,NA
2015,"Patancheru","2015.Patancheru","ICCL81248","Desi",47,44.57200799,100.8173255,128.5000275,13.50000081,21.10000751,1,2,1,3,4,NA
2015,"Patancheru","2015.Patancheru","ICCL82108","Desi",53,45.17200799,100.8173255,67.80002749,16.00000081,14.00000751,2,1,1,4,4,4
2015,"Patancheru","2015.Patancheru","ICCL82115","Desi",43,45.22046614,99.62829585,54.3000285,17.99999972,13.80000328,1,4,1,3,4,NA
2015,"Patancheru","2015.Patancheru","ICCL83135","Desi",45,39.02046614,101.6282958,57.8000285,21.09999972,13.70000328,3,4,1,4,4,4
2015,"Patancheru","2015.Patancheru","ICCL83149","Desi",39,39.77200799,97.81732547,64.80002749,19.20000081,13.10000751,4,5,1,4,4,4
2015,"Patancheru","2015.Patancheru","ICCL85222","Desi",42,40.77200799,96.81732547,64.80002749,12.80000081,11.10000751,5,5,1,1,4,NA
2015,"Patancheru","2015.Patancheru","ICCV2","Kabuli",NA,43.16956652,87.48743345,37.5000324,26.80000131,11.20000464,2,2,1,5,4,NA
2015,"Patancheru","2015.Patancheru","ICCV2NN","Kabuli",NA,43.1072969,94.07084514,33.79996605,30.3000053,11.79999773,2,1,1,1,4,NA
2015,"Patancheru","2015.Patancheru","ICCV88202","Desi",37,45.16956652,95.48743345,62.8000324,19.10000131,18.80000464,1,5,1,3,4,NA
2015,"Patancheru","2015.Patancheru","ICCV88503","Desi",38,47.02046614,98.62829585,66.3000285,14.09999972,18.00000328,3,4,1,4,4,4
2015,"Patancheru","2015.Patancheru","ICCV89314","Desi",52,41.96956652,107.4874335,112.8000324,16.00000131,20.00000464,3,1,1,2,4,NA
2015,"Patancheru","2015.Patancheru","ICCV89509","Kabuli",63,46.76956652,120.4874335,61.0000324,29.60000131,19.40000464,1,1,1,4,4,4
2015,"Patancheru","2015.Patancheru","ICCV91106","Desi",39,41.37200799,94.81732547,29.80002749,13.60000081,6.600007514,1,3,1,4,4,4
2015,"Patancheru","2015.Patancheru","ICCV91302","Kabuli",51,39.17200799,102.8173255,85.50002749,21.20000081,23.00000751,2,1,1,5,4,NA
2015,"Patancheru","2015.Patancheru","ICCV91902","Desi",43,39.22046614,99.62829585,49.0000285,29.69999972,17.70000328,5,3,1,2,4,NA
2015,"Patancheru","2015.Patancheru","ICCV92311","Kabuli",39,40.17200799,91.81732547,53.50002749,33.50000081,17.10000751,5,1,1,2,4,NA
2015,"Patancheru","2015.Patancheru","ICCV92503","Desi",35,41.42046614,95.62829585,54.5000285,17.79999972,15.10000328,5,5,1,2,4,NA
2015,"Patancheru","2015.Patancheru","ICCV92944","Desi",40,42.62046614,96.62829585,58.0000285,24.39999972,16.20000328,2,2,1,1,4,NA
2015,"Patancheru","2015.Patancheru","ICCV93954","Desi",41,44.57200799,97.81732547,80.50002749,25.60000081,NA,2,1,1,2,4,NA
2015,"Patancheru","2015.Patancheru","ICCV93958","Desi",52,45.17200799,98.81732547,56.00002749,28.90000081,18.40000751,4,1,1,2,4,NA
2015,"Patancheru","2015.Patancheru","ICCV94954","Desi",49,38.77200799,97.81732547,25.80002749,25.90000081,10.70000751,1,3,1,4,4,4
2015,"Patancheru","2015.Patancheru","ICCV95334","Kabuli",35,44.60842632,94.41078109,30.30002863,39.60000037,13.20000383,2,4,1,4,4,4
2015,"Patancheru","2015.Patancheru","ICCV95605","Desi",51,38.76689243,107.7782485,95.49999101,16.19999702,20.19999679,3,3,1,2,4,NA
2015,"Patancheru","2015.Patancheru","ICCV95705","Desi",54,42.36689243,107.7782485,43.99999101,17.19999702,10.49999679,5,1,1,4,4,4
2015,"Patancheru","2015.Patancheru","ICCV95981","Desi",44,39.42046614,99.62829585,71.5000285,20.69999972,20.00000328,4,3,1,1,4,NA
2015,"Patancheru","2015.Patancheru","ICCV95982","Desi",41,44.42046614,97.62829585,56.0000285,32.19999972,18.80000328,5,3,1,1,4,NA
2015,"Patancheru","2015.Patancheru","ICCV96030","Desi",NA,45.7402531,NA,15.49997597,18.40000471,3.200001246,2,3,1,2,4,NA
2015,"Patancheru","2015.Patancheru","ICCV96970","Desi",49,45.77200799,98.81732547,88.30002749,17.00000081,20.70000751,4,4,1,5,4,NA
2015,"Patancheru","2015.Patancheru","IG10360","Kabuli",54,52.03024704,128.5437869,60.00003581,17.40000178,11.20000735,5,5,1,2,4,NA
2015,"Patancheru","2015.Patancheru","IG6367","Kabuli",58,47.47569718,127.5828638,16.29997309,30.19999993,3.899995674,1,1,1,3,4,NA
2015,"Patancheru","2015.Patancheru","IG6394","Kabuli",48,47.67569718,103.5828638,45.29997309,11.49999993,6.799995674,5,3,1,5,4,NA
2015,"Patancheru","2015.Patancheru","IG69343","Kabuli",60,68.02889056,124.0708451,29.00001325,31.30000471,7.800006686,1,2,1,3,4,NA
2015,"Patancheru","2015.Patancheru","IG69348","Kabuli",69,69.42889056,125.0708451,21.50001325,30.60000471,5.800006686,2,2,1,2,4,NA
2015,"Patancheru","2015.Patancheru","IG69352","Kabuli",53,62.62889056,115.0708451,46.80001325,25.70000471,13.20000669,3,1,1,3,4,NA
2015,"Patancheru","2015.Patancheru","IG69355","Kabuli",59,68.22889056,124.0708451,35.80001325,30.70000471,9.400006686,5,3,1,3,4,NA
2015,"Patancheru","2015.Patancheru","IG69388","Kabuli",67,62.22889056,125.0708451,26.80001325,29.50000471,11.50000669,4,4,1,4,4,4
2015,"Patancheru","2015.Patancheru","IG69409","Kabuli",60,66.42889056,125.0708451,31.80001325,27.20000471,11.50000669,1,4,1,3,4,NA
2015,"Patancheru","2015.Patancheru","IG69843","Kabuli",75,NA,125.9018344,28.7999421,27.90000108,13.39999176,5,2,1,2,4,NA
2015,"Patancheru","2015.Patancheru","IG70855","Kabuli",59,53.93513753,121.6800757,33.30002845,35.7999914,9.800007166,1,2,1,4,4,4
2015,"Patancheru","2015.Patancheru","IG70881","Kabuli",63,58.73513753,135.6800757,31.30002845,NA,16.40000717,2,4,1,1,4,NA
2015,"Patancheru","2015.Patancheru","IG75740","Kabuli",57,51.41838489,108.3644133,95.79998085,31.40000019,NA,3,1,1,1,4,NA
2015,"Patancheru","2015.Patancheru","IG9729","Kabuli",65,58.41354387,130.7973066,40.00004205,33.29998509,14.00000589,4,1,1,5,4,NA
2015,"Patancheru","2015.Patancheru","IG9750","Kabuli",77,50.41354387,135.7973066,21.50004205,26.29998509,8.100005886,3,5,1,3,4,NA
2015,"Patancheru","2015.Patancheru","IG9766","Kabuli",68,56.21354387,131.7973066,20.00004205,36.19998509,9.600005886,1,5,1,5,4,NA
2015,"Patancheru","2015.Patancheru","IG9793","Kabuli",60,54.61354387,129.7973066,50.80004205,30.89998509,15.20000589,3,3,1,1,4,NA
2015,"Sehore","2015.Sehore","GG2","Desi",77.1024487,46.34864911,121.0000033,23.73069852,29.60377436,9.126608908,3,3,4,2,3,NA
2015,"Sehore","2015.Sehore","ICC11312","Desi",77.45994769,27.17155896,116.8485676,47.17828237,11.87110627,5.495952781,1,5,4,4,3,NA
2015,"Sehore","2015.Sehore","ICC11316","Desi",76.68818267,31.26162876,118.0008497,10.18785992,11.93726752,2.485012962,2,1,4,1,3,NA
2015,"Sehore","2015.Sehore","ICC11318","Desi",76.23310204,35.97749485,120.0011011,55.09831574,12.82249371,11.71347794,4,5,4,2,3,NA
2015,"Sehore","2015.Sehore","ICC11321","Desi",81.10281037,47.90675673,122.0873178,44.36825301,27.34389319,12.65981558,3,2,4,3,3,3
2015,"Sehore","2015.Sehore","ICC11322","Desi",80.16339769,44.29670215,121.0006113,59.4768569,13.85165388,11.62744916,1,2,4,1,3,NA
2015,"Sehore","2015.Sehore","ICC11324","Desi",78.08485248,39.98151408,120.9998689,28.91101619,11.99929791,7.13518039,4,1,4,1,3,NA
2015,"Sehore","2015.Sehore","ICC11498","Desi",81.02074829,36.37096183,126.0000073,34.55787395,13.32298545,3.782317821,2,1,4,5,3,NA
2015,"Sehore","2015.Sehore","ICC11502","Desi",82.33575563,40.98793114,128.0004688,25.43449918,12.4350189,5.606742018,4,2,4,3,3,3
2015,"Sehore","2015.Sehore","ICC11504","Desi",80.71171301,41.61734052,120.0053954,33.9288818,14.21574308,11.70563138,4,2,4,3,3,3
2015,"Sehore","2015.Sehore","ICC11507","Desi",87.74546927,37.21288131,125.0375776,21.03377852,11.22124929,10.55804212,2,4,4,5,3,NA
2015,"Sehore","2015.Sehore","ICC11510","Desi",83.14232766,41.1563332,122.0000812,35.74056244,16.6424543,5.12192997,2,1,4,5,3,NA
2015,"Sehore","2015.Sehore","ICC11524","Desi",76.23494333,30.6356243,117.9999986,69.02331072,12.60339722,10.23700615,5,3,4,2,3,NA
2015,"Sehore","2015.Sehore","ICC11525","Desi",78.38703518,41.08946461,127.9999797,89.98632167,NA,NA,3,1,4,2,3,NA
2015,"Sehore","2015.Sehore","ICC11535","Desi",69.02481678,48.08886222,124.9999726,37.28004654,16.18375847,15.38104391,4,1,4,3,3,3
2015,"Sehore","2015.Sehore","ICC11536","Desi",73.97896206,40.8638385,117.9993371,44.25161478,13.39938,9.154070677,1,1,4,3,3,3
2015,"Sehore","2015.Sehore","ICC11823","Kabuli",76.34634167,53.15303033,117.9999422,36.61035748,28.18311664,5.091799986,5,2,4,5,3,NA
2015,"Sehore","2015.Sehore","ICC11879","Kabuli",77.83976915,45.76987503,124.9999951,55.24929273,28.4233457,18.27548476,3,3,4,4,3,NA
2015,"Sehore","2015.Sehore","ICC12228","Desi",82.78983679,32.84377584,124.9906244,19.48282745,11.61696097,7.7192775,1,1,4,5,3,NA
2015,"Sehore","2015.Sehore","ICC12233","Desi",74.46190356,36.47749968,117.9956537,34.252014,12.41081588,5.911995216,5,3,4,1,3,NA
2015,"Sehore","2015.Sehore","ICC12235","Desi",77.48312914,34.81901692,125.074096,45.59365213,11.66996688,20.08528666,3,4,4,4,3,NA
2015,"Sehore","2015.Sehore","ICC12242","Desi",76.35060539,31.37556347,121.0001689,141.4016798,11.44417849,6.836806862,3,3,4,1,3,NA
2015,"Sehore","2015.Sehore","ICC12246","Desi",83.57798834,35.44366016,119.9842993,44.94099508,13.07538835,9.464615174,3,5,4,3,3,3
