"Model","Panel","Trait","CV","Repetition","Fold","PA"
"M4","genome-wide","DTM","CV00","1","1",0.212006807770389
"M4","haplotype-tagged","DTM","CV00","1","1",0.130102895609881
"M4","genome-wide","DTM","CV00","1","2",0.0687116373013791
"M4","haplotype-tagged","DTM","CV00","1","2",0.000156343278146759
"M4","genome-wide","DTM","CV00","1","3",0.318080640356454
"M4","haplotype-tagged","DTM","CV00","1","3",0.142895727276008
"M4","genome-wide","DTM","CV00","1","4",0.482537121326388
"M4","haplotype-tagged","DTM","CV00","1","4",0.117209399196296
"M4","genome-wide","DTM","CV00","1","5",0.475764762225085
"M4","haplotype-tagged","DTM","CV00","1","5",0.1934588586266
"M4","genome-wide","HSW","CV1","1","1",0.579924542347596
"M4","haplotype-tagged","HSW","CV1","1","1",0.481733950300812
"M4","genome-wide","HSW","CV1","1","2",0.671502276255424
"M4","haplotype-tagged","HSW","CV1","1","2",0.589674338536251
"M4","genome-wide","HSW","CV1","1","3",0.629708367186762
"M4","haplotype-tagged","HSW","CV1","1","3",0.391519806255094
"M4","genome-wide","HSW","CV1","1","4",0.348510224513612
"M4","haplotype-tagged","HSW","CV1","1","4",0.261127453522343
"M4","genome-wide","HSW","CV1","1","5",0.672328880610015
"M4","haplotype-tagged","HSW","CV1","1","5",0.307514805244315
"M4","genome-wide","HSW","CV2","1","1",0.777551276283606
"M4","haplotype-tagged","HSW","CV2","1","1",0.78797126439343
"M4","genome-wide","HSW","CV2","1","2",0.670577096746509
"M4","haplotype-tagged","HSW","CV2","1","2",0.671052037042588
"M4","genome-wide","HSW","CV2","1","3",0.709873633484094
"M4","haplotype-tagged","HSW","CV2","1","3",0.717239329903948
"M4","genome-wide","HSW","CV2","1","4",0.772923127428517
"M4","haplotype-tagged","HSW","CV2","1","4",0.777301691990254
"M4","genome-wide","HSW","CV2","1","5",0.719841327268704
"M4","haplotype-tagged","HSW","CV2","1","5",0.719697093786652
"M4","genome-wide","HSW","CV0","1","1",0.679793118163063
"M4","haplotype-tagged","HSW","CV0","1","1",0.676904590469775
"M4","genome-wide","HSW","CV0","1","2",0.784855723592958
"M4","haplotype-tagged","HSW","CV0","1","2",0.780344230411453
"M4","genome-wide","HSW","CV0","1","3",0.775924338693164
"M4","haplotype-tagged","HSW","CV0","1","3",0.773856497399106
"M4","genome-wide","HSW","CV0","1","4",0.80554499677338
"M4","haplotype-tagged","HSW","CV0","1","4",0.800885595177373
"M4","genome-wide","HSW","CV0","1","5",0.604683012870095
"M4","haplotype-tagged","HSW","CV0","1","5",0.601564182669139
"M4","genome-wide","HSW","CV00","1","1",0.650753406197005
"M4","haplotype-tagged","HSW","CV00","1","1",0.491270228847618
"M4","genome-wide","HSW","CV00","1","2",0.430500469905214
"M4","haplotype-tagged","HSW","CV00","1","2",0.367416878296954
"M4","genome-wide","HSW","CV00","1","3",0.630325548411563
"M4","haplotype-tagged","HSW","CV00","1","3",0.381729965694586
"M4","genome-wide","HSW","CV00","1","4",0.480333850172462
"M4","haplotype-tagged","HSW","CV00","1","4",0.434799639010031
"M4","genome-wide","HSW","CV00","1","5",0.753775458642046
"M4","haplotype-tagged","HSW","CV00","1","5",0.53644154142946
"M4","genome-wide","PH","CV1","1","1",0.485970713319384
"M4","haplotype-tagged","PH","CV1","1","1",0.495328058564903
"M4","genome-wide","PH","CV1","1","2",0.467167308628152
"M4","haplotype-tagged","PH","CV1","1","2",0.377248214162895
"M4","genome-wide","PH","CV1","1","3",0.29459983723732
"M4","haplotype-tagged","PH","CV1","1","3",0.214518888070681
"M4","genome-wide","PH","CV1","1","4",0.456482122109627
"M4","haplotype-tagged","PH","CV1","1","4",0.370089495207543
"M4","genome-wide","PH","CV1","1","5",0.477684458322868
"M4","haplotype-tagged","PH","CV1","1","5",0.239181358818419
"M4","genome-wide","PH","CV2","1","1",0.633155175766231
"M4","haplotype-tagged","PH","CV2","1","1",0.593552527783485
"M4","genome-wide","PH","CV2","1","2",0.564836483973241
"M4","haplotype-tagged","PH","CV2","1","2",0.551291191936632
"M4","genome-wide","PH","CV2","1","3",0.558575267823432
"M4","haplotype-tagged","PH","CV2","1","3",0.533077801932445
"M4","genome-wide","PH","CV2","1","4",0.558250275831194
"M4","haplotype-tagged","PH","CV2","1","4",0.548673797098161
"M4","genome-wide","PH","CV2","1","5",0.583509504032533
"M4","haplotype-tagged","PH","CV2","1","5",0.555506559844788
"M4","genome-wide","PH","CV0","1","1",0.610210829416603
"M4","haplotype-tagged","PH","CV0","1","1",0.596797192494377
"M4","genome-wide","PH","CV0","1","2",0.292398102196084
"M4","haplotype-tagged","PH","CV0","1","2",0.278298050849847
"M4","genome-wide","PH","CV0","1","3",0.647430240089776
"M4","haplotype-tagged","PH","CV0","1","3",0.630854636167201
"M4","genome-wide","PH","CV0","1","4",0.756264930827871
"M4","haplotype-tagged","PH","CV0","1","4",0.725115311947084
"M4","genome-wide","PH","CV0","1","5",0.578347798659188
"M4","haplotype-tagged","PH","CV0","1","5",0.579953514605709
"M4","genome-wide","PH","CV00","1","1",0.532508933878007
"M4","haplotype-tagged","PH","CV00","1","1",0.431708616057769
"M4","genome-wide","PH","CV00","1","2",0.216929213449951
"M4","haplotype-tagged","PH","CV00","1","2",0.16280623750186
"M4","genome-wide","PH","CV00","1","3",0.0343606967952324
"M4","haplotype-tagged","PH","CV00","1","3",-0.00277621283464058
"M4","genome-wide","PH","CV00","1","4",0.6299739039076
"M4","haplotype-tagged","PH","CV00","1","4",0.637087001440039
"M4","genome-wide","PH","CV00","1","5",0.801900564721211
"M4","haplotype-tagged","PH","CV00","1","5",0.423116310150982
"M4","genome-wide","PPP","CV1","1","1",0.118315924037703
"M4","haplotype-tagged","PPP","CV1","1","1",0.123412088405558
"M4","genome-wide","PPP","CV1","1","2",0.237783497925142
"M4","haplotype-tagged","PPP","CV1","1","2",0.199738850253681
"M4","genome-wide","PPP","CV1","1","3",0.170367486591392
"M4","haplotype-tagged","PPP","CV1","1","3",0.216390667296966
"M4","genome-wide","PPP","CV1","1","4",0.124409943686629
"M4","haplotype-tagged","PPP","CV1","1","4",0.163470325668656
"M4","genome-wide","PPP","CV1","1","5",0.211134093523716
"M4","haplotype-tagged","PPP","CV1","1","5",0.158975213869524
"M4","genome-wide","PPP","CV2","1","1",0.203283640587862
"M4","haplotype-tagged","PPP","CV2","1","1",0.183587435335215
"M4","genome-wide","PPP","CV2","1","2",0.159795835432353
"M4","haplotype-tagged","PPP","CV2","1","2",0.172856190452881
"M4","genome-wide","PPP","CV2","1","3",0.123746480051267
"M4","haplotype-tagged","PPP","CV2","1","3",0.120503967479998
"M4","genome-wide","PPP","CV2","1","4",0.156406247433417
"M4","haplotype-tagged","PPP","CV2","1","4",0.208286528512145
"M4","genome-wide","PPP","CV2","1","5",0.124520252744665
"M4","haplotype-tagged","PPP","CV2","1","5",0.0793275350627551
"M4","genome-wide","PPP","CV0","1","1",0.0777825115829316
"M4","haplotype-tagged","PPP","CV0","1","1",0.0847809252222213
"M4","genome-wide","PPP","CV0","1","2",0.101418642926136
"M4","haplotype-tagged","PPP","CV0","1","2",0.126757788481339
"M4","genome-wide","PPP","CV0","1","3",0.0766511040274995
"M4","haplotype-tagged","PPP","CV0","1","3",0.0887384797559558
"M4","genome-wide","PPP","CV0","1","4",0.214983749195271
"M4","haplotype-tagged","PPP","CV0","1","4",0.21272458584784
"M4","genome-wide","PPP","CV0","1","5",0.0905371274397791
"M4","haplotype-tagged","PPP","CV0","1","5",0.104179358646157
"M4","genome-wide","PPP","CV00","1","1",0.155668578196401
"M4","haplotype-tagged","PPP","CV00","1","1",-0.0265431678521939
"M4","genome-wide","PPP","CV00","1","2",0.0992363396457438
"M4","haplotype-tagged","PPP","CV00","1","2",0.118309102273161
"M4","genome-wide","PPP","CV00","1","3",0.289319309491658
"M4","haplotype-tagged","PPP","CV00","1","3",0.227353600088242
"M4","genome-wide","PPP","CV00","1","4",-0.035601159114445
"M4","haplotype-tagged","PPP","CV00","1","4",0.0406365426782056
"M4","genome-wide","PPP","CV00","1","5",0.0890379388959134
"M4","haplotype-tagged","PPP","CV00","1","5",0.347363694146532
"M4","genome-wide","YPPlnt","CV1","1","1",0.0640894679782459
"M4","haplotype-tagged","YPPlnt","CV1","1","1",0.106725445924965
"M4","genome-wide","YPPlnt","CV1","1","2",0.148809801420611
"M4","haplotype-tagged","YPPlnt","CV1","1","2",-0.000534508730663641
"M4","genome-wide","YPPlnt","CV1","1","3",0.0879774039004473
"M4","haplotype-tagged","YPPlnt","CV1","1","3",0.106087263701584
"M4","genome-wide","YPPlnt","CV1","1","4",0.0968535227290241
"M4","haplotype-tagged","YPPlnt","CV1","1","4",0.0761704890866131
"M4","genome-wide","YPPlnt","CV1","1","5",0.195935648344322
"M4","haplotype-tagged","YPPlnt","CV1","1","5",0.106091426220675
"M4","genome-wide","YPPlnt","CV2","1","1",0.0894501748191523
"M4","haplotype-tagged","YPPlnt","CV2","1","1",0.0906848924887706
"M4","genome-wide","YPPlnt","CV2","1","2",0.0753286288963842
"M4","haplotype-tagged","YPPlnt","CV2","1","2",0.124212908747685
"M4","genome-wide","YPPlnt","CV2","1","3",0.246504187634259
"M4","haplotype-tagged","YPPlnt","CV2","1","3",0.208451549583288
"M4","genome-wide","YPPlnt","CV2","1","4",0.132419191952874
"M4","haplotype-tagged","YPPlnt","CV2","1","4",0.115378612932653
"M4","genome-wide","YPPlnt","CV2","1","5",0.196493412181145
"M4","haplotype-tagged","YPPlnt","CV2","1","5",0.166625131421638
"M4","genome-wide","YPPlnt","CV0","1","1",0.170735467280108
"M4","haplotype-tagged","YPPlnt","CV0","1","1",0.19189059480669
"M4","genome-wide","YPPlnt","CV0","1","2",0.111836980937392
"M4","haplotype-tagged","YPPlnt","CV0","1","2",0.138979136817697
"M4","genome-wide","YPPlnt","CV0","1","3",0.218877708483411
"M4","haplotype-tagged","YPPlnt","CV0","1","3",0.19708888414816
"M4","genome-wide","YPPlnt","CV0","1","4",0.0783144221150202
"M4","haplotype-tagged","YPPlnt","CV0","1","4",0.0893242902841785
"M4","genome-wide","YPPlnt","CV0","1","5",0.124476231037433
"M4","haplotype-tagged","YPPlnt","CV0","1","5",0.123188594293082
"M4","genome-wide","YPPlnt","CV00","1","1",0.054295024333479
"M4","haplotype-tagged","YPPlnt","CV00","1","1",0.0638643751457856
"M4","genome-wide","YPPlnt","CV00","1","2",0.145968461630391
"M4","haplotype-tagged","YPPlnt","CV00","1","2",0.15460523336902
"M4","genome-wide","YPPlnt","CV00","1","3",0.12706370514646
"M4","haplotype-tagged","YPPlnt","CV00","1","3",0.110429289958302
"M4","genome-wide","YPPlnt","CV00","1","4",0.243041225800797
"M4","haplotype-tagged","YPPlnt","CV00","1","4",0.260234481666623
"M4","genome-wide","YPPlnt","CV00","1","5",-0.242396695561796
"M4","haplotype-tagged","YPPlnt","CV00","1","5",-0.0326277690811281
"M4","genome-wide","DTF","CV1","2","1",0.493166996499022
"M4","haplotype-tagged","DTF","CV1","2","1",0.258845936315934
"M4","genome-wide","DTF","CV1","2","2",0.492711848858721
"M4","haplotype-tagged","DTF","CV1","2","2",0.376273418899885
"M4","genome-wide","DTF","CV1","2","3",0.429246580977751
"M4","haplotype-tagged","DTF","CV1","2","3",0.406056736597939
"M4","genome-wide","DTF","CV1","2","4",0.322646182809151
"M4","haplotype-tagged","DTF","CV1","2","4",0.128599911973675
"M4","genome-wide","DTF","CV1","2","5",0.416227091305683
"M4","haplotype-tagged","DTF","CV1","2","5",0.0952938483320047
"M4","genome-wide","DTF","CV2","2","1",0.58999076596535
"M4","haplotype-tagged","DTF","CV2","2","1",0.569726087366746
"M4","genome-wide","DTF","CV2","2","2",0.649903936601149
"M4","haplotype-tagged","DTF","CV2","2","2",0.658217823654544
"M4","genome-wide","DTF","CV2","2","3",0.659431044870733
"M4","haplotype-tagged","DTF","CV2","2","3",0.667058936540612
"M4","genome-wide","DTF","CV2","2","4",0.558974687674071
"M4","haplotype-tagged","DTF","CV2","2","4",0.54913498895249
"M4","genome-wide","DTF","CV2","2","5",0.560238766711053
"M4","haplotype-tagged","DTF","CV2","2","5",0.569150061704778
"M4","genome-wide","DTF","CV0","2","1",0.691288792432674
"M4","haplotype-tagged","DTF","CV0","2","1",0.687086370865243
"M4","genome-wide","DTF","CV0","2","2",0.648054022982314
"M4","haplotype-tagged","DTF","CV0","2","2",0.640653397075886
"M4","genome-wide","DTF","CV0","2","3",0.562776213113301
"M4","haplotype-tagged","DTF","CV0","2","3",0.542070452499742
"M4","genome-wide","DTF","CV0","2","4",0.581065193836948
"M4","haplotype-tagged","DTF","CV0","2","4",0.590777065629943
"M4","genome-wide","DTF","CV0","2","5",0.609850367647716
"M4","haplotype-tagged","DTF","CV0","2","5",0.627816482306079
"M4","genome-wide","DTF","CV00","2","1",0.288649303771563
"M4","haplotype-tagged","DTF","CV00","2","1",0.230609692443383
"M4","genome-wide","DTF","CV00","2","2",0.572348732400549
"M4","haplotype-tagged","DTF","CV00","2","2",0.410255463457806
"M4","genome-wide","DTF","CV00","2","3",0.35651027679899
"M4","haplotype-tagged","DTF","CV00","2","3",0.199997276597826
"M4","genome-wide","DTF","CV00","2","4",0.435498137440391
"M4","haplotype-tagged","DTF","CV00","2","4",0.249985946255667
"M4","genome-wide","DTF","CV00","2","5",0.258295346605589
"M4","haplotype-tagged","DTF","CV00","2","5",0.0180843606678583
"M4","genome-wide","DTM","CV1","2","1",0.299530692709503
"M4","haplotype-tagged","DTM","CV1","2","1",0.14298658271099
"M4","genome-wide","DTM","CV1","2","2",0.379999190257469
"M4","haplotype-tagged","DTM","CV1","2","2",0.190191195033263
"M4","genome-wide","DTM","CV1","2","3",0.349197516707107
"M4","haplotype-tagged","DTM","CV1","2","3",0.214720622911103
"M4","genome-wide","DTM","CV1","2","4",0.144344184360824
"M4","haplotype-tagged","DTM","CV1","2","4",0.143248332837349
"M4","genome-wide","DTM","CV1","2","5",0.307607705466263
"M4","haplotype-tagged","DTM","CV1","2","5",0.138387579927492
"M4","genome-wide","DTM","CV2","2","1",0.501983785609509
"M4","haplotype-tagged","DTM","CV2","2","1",0.491665082638671
"M4","genome-wide","DTM","CV2","2","2",0.437301638529938
"M4","haplotype-tagged","DTM","CV2","2","2",0.44582153990302
"M4","genome-wide","DTM","CV2","2","3",0.515616769805922
"M4","haplotype-tagged","DTM","CV2","2","3",0.526778023549905
"M4","genome-wide","DTM","CV2","2","4",0.482137925453832
"M4","haplotype-tagged","DTM","CV2","2","4",0.463686739040258
"M4","genome-wide","DTM","CV2","2","5",0.505989490091241
"M4","haplotype-tagged","DTM","CV2","2","5",0.47583143080681
"M4","genome-wide","DTM","CV0","2","1",0.494719815430616
"M4","haplotype-tagged","DTM","CV0","2","1",0.46706792649592
"M4","genome-wide","DTM","CV0","2","2",0.517684216545144
"M4","haplotype-tagged","DTM","CV0","2","2",0.499819681235209
"M4","genome-wide","DTM","CV0","2","3",0.387510470304744
"M4","haplotype-tagged","DTM","CV0","2","3",0.374402051810263
"M4","genome-wide","DTM","CV0","2","4",0.541456705637786
"M4","haplotype-tagged","DTM","CV0","2","4",0.528471208781139
"M4","genome-wide","DTM","CV0","2","5",0.544349095787356
"M4","haplotype-tagged","DTM","CV0","2","5",0.513959365719495
"M4","genome-wide","DTM","CV00","2","1",0.442474171154662
"M4","haplotype-tagged","DTM","CV00","2","1",0.123873239122069
"M4","genome-wide","DTM","CV00","2","2",0.172571477553392
"M4","haplotype-tagged","DTM","CV00","2","2",-0.189726966986837
"M4","genome-wide","DTM","CV00","2","3",0.411626370133224
"M4","haplotype-tagged","DTM","CV00","2","3",0.212811737129688
"M4","genome-wide","DTM","CV00","2","4",0.0944515767635297
"M4","haplotype-tagged","DTM","CV00","2","4",0.0699790023477192
"M4","genome-wide","DTM","CV00","2","5",0.281600556891592
"M4","haplotype-tagged","DTM","CV00","2","5",0.530036655048692
"M4","genome-wide","HSW","CV1","2","1",0.696688419754287
"M4","haplotype-tagged","HSW","CV1","2","1",0.548310913075367
"M4","genome-wide","HSW","CV1","2","2",0.524514323882367
"M4","haplotype-tagged","HSW","CV1","2","2",0.198409899598775
"M4","genome-wide","HSW","CV1","2","3",0.562889468758556
"M4","haplotype-tagged","HSW","CV1","2","3",0.432263711374428
"M4","genome-wide","HSW","CV1","2","4",0.450910758476494
"M4","haplotype-tagged","HSW","CV1","2","4",0.483858080513716
"M4","genome-wide","HSW","CV1","2","5",0.552237266822981
"M4","haplotype-tagged","HSW","CV1","2","5",0.424770170283631
"M4","genome-wide","HSW","CV2","2","1",0.758080030044677
"M4","haplotype-tagged","HSW","CV2","2","1",0.754123928504883
"M4","genome-wide","HSW","CV2","2","2",0.798070565044567
"M4","haplotype-tagged","HSW","CV2","2","2",0.786971247692283
"M4","genome-wide","HSW","CV2","2","3",0.744606410673135
"M4","haplotype-tagged","HSW","CV2","2","3",0.749073889106465
"M4","genome-wide","HSW","CV2","2","4",0.702436273714422
"M4","haplotype-tagged","HSW","CV2","2","4",0.720552008772205
"M4","genome-wide","HSW","CV2","2","5",0.747399033397936
"M4","haplotype-tagged","HSW","CV2","2","5",0.735201377286709
"M4","genome-wide","HSW","CV0","2","1",0.800425211263785
"M4","haplotype-tagged","HSW","CV0","2","1",0.804734890081723
"M4","genome-wide","HSW","CV0","2","2",0.775516557149976
"M4","haplotype-tagged","HSW","CV0","2","2",0.774091842447379
"M4","genome-wide","HSW","CV0","2","3",0.670921336774885
"M4","haplotype-tagged","HSW","CV0","2","3",0.66828595047535
"M4","genome-wide","HSW","CV0","2","4",0.710032950950814
"M4","haplotype-tagged","HSW","CV0","2","4",0.712153852298065
"M4","genome-wide","HSW","CV0","2","5",0.862285941533606
"M4","haplotype-tagged","HSW","CV0","2","5",0.855658448978428
"M4","genome-wide","HSW","CV00","2","1",0.428505175799417
"M4","haplotype-tagged","HSW","CV00","2","1",0.484758093928673
"M4","genome-wide","HSW","CV00","2","2",0.625728721921277
"M4","haplotype-tagged","HSW","CV00","2","2",0.500535957162106
"M4","genome-wide","HSW","CV00","2","3",0.47676368211786
"M4","haplotype-tagged","HSW","CV00","2","3",0.436440041419065
"M4","genome-wide","HSW","CV00","2","4",0.559688860853601
"M4","haplotype-tagged","HSW","CV00","2","4",0.417658020254657
"M4","genome-wide","HSW","CV00","2","5",0.696678631930422
"M4","haplotype-tagged","HSW","CV00","2","5",0.451576569050805
"M4","genome-wide","PH","CV1","2","1",0.47662382083226
"M4","haplotype-tagged","PH","CV1","2","1",0.429654392632957
"M4","genome-wide","PH","CV1","2","2",0.496485754658526
"M4","haplotype-tagged","PH","CV1","2","2",0.354569408118697
"M4","genome-wide","PH","CV1","2","3",0.51312908830115
"M4","haplotype-tagged","PH","CV1","2","3",0.457320589076555
"M4","genome-wide","PH","CV1","2","4",0.305594124801278
"M4","haplotype-tagged","PH","CV1","2","4",0.180433921923342
"M4","genome-wide","PH","CV1","2","5",0.394206752920997
"M4","haplotype-tagged","PH","CV1","2","5",0.246382044525997
"M4","genome-wide","PH","CV2","2","1",0.628996973990567
"M4","haplotype-tagged","PH","CV2","2","1",0.61986906589723
"M4","genome-wide","PH","CV2","2","2",0.508439069586541
"M4","haplotype-tagged","PH","CV2","2","2",0.493471074761701
"M4","genome-wide","PH","CV2","2","3",0.574006811174211
"M4","haplotype-tagged","PH","CV2","2","3",0.557473101923871
"M4","genome-wide","PH","CV2","2","4",0.532723653679498
"M4","haplotype-tagged","PH","CV2","2","4",0.502441924090008
"M4","genome-wide","PH","CV2","2","5",0.658713484791998
"M4","haplotype-tagged","PH","CV2","2","5",0.649580932215737
"M4","genome-wide","PH","CV0","2","1",0.648728325424646
"M4","haplotype-tagged","PH","CV0","2","1",0.63498490360845
"M4","genome-wide","PH","CV0","2","2",0.642152889713535
"M4","haplotype-tagged","PH","CV0","2","2",0.631831418527712
"M4","genome-wide","PH","CV0","2","3",0.616421402064855
"M4","haplotype-tagged","PH","CV0","2","3",0.597412362991552
"M4","genome-wide","PH","CV0","2","4",0.649724768861788
"M4","haplotype-tagged","PH","CV0","2","4",0.631104103761845
"M4","genome-wide","PH","CV0","2","5",0.115723449250025
"M4","haplotype-tagged","PH","CV0","2","5",0.112570512013641
"M4","genome-wide","PH","CV00","2","1",0.0643642747487406
"M4","haplotype-tagged","PH","CV00","2","1",-0.0327815502032121
"M4","genome-wide","PH","CV00","2","2",0.35945884954106
"M4","haplotype-tagged","PH","CV00","2","2",0.224680651947113
"M4","genome-wide","PH","CV00","2","3",0.471094255531956
"M4","haplotype-tagged","PH","CV00","2","3",0.264912786135669
"M4","genome-wide","PH","CV00","2","4",0.490145259352516
"M4","haplotype-tagged","PH","CV00","2","4",0.316802254250758
"M4","genome-wide","PH","CV00","2","5",0.61304121523111
"M4","haplotype-tagged","PH","CV00","2","5",0.518898940799823
"M4","genome-wide","PPP","CV1","2","1",0.196300979056165
"M4","haplotype-tagged","PPP","CV1","2","1",0.140048710427105
"M4","genome-wide","PPP","CV1","2","2",0.113287713989479
"M4","haplotype-tagged","PPP","CV1","2","2",0.0891617115089299
"M4","genome-wide","PPP","CV1","2","3",0.242844275791561
"M4","haplotype-tagged","PPP","CV1","2","3",0.155915549973555
"M4","genome-wide","PPP","CV1","2","4",0.12180644066979
"M4","haplotype-tagged","PPP","CV1","2","4",0.207753148533725
"M4","genome-wide","PPP","CV1","2","5",0.128049059186215
"M4","haplotype-tagged","PPP","CV1","2","5",0.191867084244569
"M4","genome-wide","PPP","CV2","2","1",0.188227680758437
"M4","haplotype-tagged","PPP","CV2","2","1",0.218451682798206
"M4","genome-wide","PPP","CV2","2","2",0.108560092158147
"M4","haplotype-tagged","PPP","CV2","2","2",0.159413540602963
"M4","genome-wide","PPP","CV2","2","3",0.16729750333373
"M4","haplotype-tagged","PPP","CV2","2","3",0.131684896947847
"M4","genome-wide","PPP","CV2","2","4",0.0697881497471897
"M4","haplotype-tagged","PPP","CV2","2","4",0.0550004848715824
"M4","genome-wide","PPP","CV2","2","5",0.180469827995578
"M4","haplotype-tagged","PPP","CV2","2","5",0.184296161514013
"M4","genome-wide","PPP","CV0","2","1",0.182952161003919
"M4","haplotype-tagged","PPP","CV0","2","1",0.199456183221452
"M4","genome-wide","PPP","CV0","2","2",0.0743545362505258
"M4","haplotype-tagged","PPP","CV0","2","2",0.0839168574304823
"M4","genome-wide","PPP","CV0","2","3",0.223473705123333
"M4","haplotype-tagged","PPP","CV0","2","3",0.243573222864945
"M4","genome-wide","PPP","CV0","2","4",0.181498871912192
"M4","haplotype-tagged","PPP","CV0","2","4",0.187881387077043
"M4","genome-wide","PPP","CV0","2","5",-0.0139493391712106
"M4","haplotype-tagged","PPP","CV0","2","5",-0.000843566604966666
"M4","genome-wide","PPP","CV00","2","1",0.11531769865806
"M4","haplotype-tagged","PPP","CV00","2","1",0.113333732509533
"M4","genome-wide","PPP","CV00","2","2",-0.0298398838498451
"M4","haplotype-tagged","PPP","CV00","2","2",-0.107127384832798
"M4","genome-wide","PPP","CV00","2","3",0.2090159122562
"M4","haplotype-tagged","PPP","CV00","2","3",0.191366746869589
"M4","genome-wide","PPP","CV00","2","4",0.319545325461493
"M4","haplotype-tagged","PPP","CV00","2","4",0.28971815603992
"M4","genome-wide","PPP","CV00","2","5",0.046263291474757
"M4","haplotype-tagged","PPP","CV00","2","5",-0.0786870955362474
"M4","genome-wide","YPPlnt","CV1","2","1",0.162899013070664
"M4","haplotype-tagged","YPPlnt","CV1","2","1",0.070764420315501
"M4","genome-wide","YPPlnt","CV1","2","2",0.173296549986256
"M4","haplotype-tagged","YPPlnt","CV1","2","2",0.0942426099804087
"M4","genome-wide","YPPlnt","CV1","2","3",0.0348746370876639
"M4","haplotype-tagged","YPPlnt","CV1","2","3",-0.000918102449457555
"M4","genome-wide","YPPlnt","CV1","2","4",0.224278082549897
"M4","haplotype-tagged","YPPlnt","CV1","2","4",0.201913153787837
"M4","genome-wide","YPPlnt","CV1","2","5",0.00677135879167802
"M4","haplotype-tagged","YPPlnt","CV1","2","5",0.0564602387701708
"M4","genome-wide","YPPlnt","CV2","2","1",0.14509240822568
"M4","haplotype-tagged","YPPlnt","CV2","2","1",0.121193125358476
"M4","genome-wide","YPPlnt","CV2","2","2",0.173046800037997
"M4","haplotype-tagged","YPPlnt","CV2","2","2",0.167615083806259
"M4","genome-wide","YPPlnt","CV2","2","3",0.137946596984706
"M4","haplotype-tagged","YPPlnt","CV2","2","3",0.152252768295368
"M4","genome-wide","YPPlnt","CV2","2","4",0.130404015184232
"M4","haplotype-tagged","YPPlnt","CV2","2","4",0.0641677960058097
"M4","genome-wide","YPPlnt","CV2","2","5",0.159479184693178
"M4","haplotype-tagged","YPPlnt","CV2","2","5",0.157418573983422
"M4","genome-wide","YPPlnt","CV0","2","1",0.174591968962138
"M4","haplotype-tagged","YPPlnt","CV0","2","1",0.167931415256241
"M4","genome-wide","YPPlnt","CV0","2","2",0.22143842535542
"M4","haplotype-tagged","YPPlnt","CV0","2","2",0.206337411298528
"M4","genome-wide","YPPlnt","CV0","2","3",0.0981417194519727
"M4","haplotype-tagged","YPPlnt","CV0","2","3",0.108579592735823
"M4","genome-wide","YPPlnt","CV0","2","4",0.0593575071093511
"M4","haplotype-tagged","YPPlnt","CV0","2","4",0.0347188156612598
"M4","genome-wide","YPPlnt","CV0","2","5",0.201756174017197
"M4","haplotype-tagged","YPPlnt","CV0","2","5",0.209220633500519
"M4","genome-wide","YPPlnt","CV00","2","1",-0.0639727133144368
"M4","haplotype-tagged","YPPlnt","CV00","2","1",-0.165267426589111
"M4","genome-wide","YPPlnt","CV00","2","2",-0.0687675225478437
"M4","haplotype-tagged","YPPlnt","CV00","2","2",0.0735012338959427
"M4","genome-wide","YPPlnt","CV00","2","3",0.0893246070087356
"M4","haplotype-tagged","YPPlnt","CV00","2","3",-0.0572917142589459
"M4","genome-wide","YPPlnt","CV00","2","4",0.151925727134978
"M4","haplotype-tagged","YPPlnt","CV00","2","4",0.259038354073796
"M4","genome-wide","YPPlnt","CV00","2","5",0.0898203983876033
"M4","haplotype-tagged","YPPlnt","CV00","2","5",0.128916751412401
"M4","genome-wide","DTF","CV1","3","1",0.519155325515292
"M4","haplotype-tagged","DTF","CV1","3","1",0.258930666167406
"M4","genome-wide","DTF","CV1","3","2",0.434950115824296
"M4","haplotype-tagged","DTF","CV1","3","2",0.276274948211733
"M4","genome-wide","DTF","CV1","3","3",0.361215157904691
"M4","haplotype-tagged","DTF","CV1","3","3",0.213959788713598
"M4","genome-wide","DTF","CV1","3","4",0.512422672725878
"M4","haplotype-tagged","DTF","CV1","3","4",0.339302446922406
"M4","genome-wide","DTF","CV1","3","5",0.398697504862973
"M4","haplotype-tagged","DTF","CV1","3","5",0.249282920722797
"M4","genome-wide","DTF","CV2","3","1",0.576995310185036
"M4","haplotype-tagged","DTF","CV2","3","1",0.5842163134318
"M4","genome-wide","DTF","CV2","3","2",0.617786077213313
"M4","haplotype-tagged","DTF","CV2","3","2",0.593925857069489
"M4","genome-wide","DTF","CV2","3","3",0.60717869570234
"M4","haplotype-tagged","DTF","CV2","3","3",0.597985667873854
"M4","genome-wide","DTF","CV2","3","4",0.602822785010074
"M4","haplotype-tagged","DTF","CV2","3","4",0.603177077132578
"M4","genome-wide","DTF","CV2","3","5",0.583391607582809
"M4","haplotype-tagged","DTF","CV2","3","5",0.612644688494753
"M4","genome-wide","DTF","CV0","3","1",0.637237957042056
"M4","haplotype-tagged","DTF","CV0","3","1",0.640483461484212
"M4","genome-wide","DTF","CV0","3","2",0.632985382171929
"M4","haplotype-tagged","DTF","CV0","3","2",0.628748749059836
"M4","genome-wide","DTF","CV0","3","3",0.694604578075468
"M4","haplotype-tagged","DTF","CV0","3","3",0.689374352901322
