"Model","Panel","Trait","CV","Repetition","Fold","PA"
"M4","haplotype-tagged","PPP","CV0","7","2",0.296451732872959
"M4","genome-wide","PPP","CV0","7","3",0.075594179217306
"M4","haplotype-tagged","PPP","CV0","7","3",0.106844846398179
"M4","genome-wide","PPP","CV0","7","4",0.108868453079733
"M4","haplotype-tagged","PPP","CV0","7","4",0.113214617189871
"M4","genome-wide","PPP","CV0","7","5",0.0448666150057896
"M4","haplotype-tagged","PPP","CV0","7","5",0.0642272094569613
"M4","genome-wide","PPP","CV00","7","1",0.0574177526146659
"M4","haplotype-tagged","PPP","CV00","7","1",0.0128755032908728
"M4","genome-wide","PPP","CV00","7","2",0.2156180055885
"M4","haplotype-tagged","PPP","CV00","7","2",0.195442407535033
"M4","genome-wide","PPP","CV00","7","3",0.131175993824059
"M4","haplotype-tagged","PPP","CV00","7","3",0.17995772050563
"M4","genome-wide","PPP","CV00","7","4",0.112633246746322
"M4","haplotype-tagged","PPP","CV00","7","4",0.00214200832235614
"M4","genome-wide","PPP","CV00","7","5",0.569924148752841
"M4","haplotype-tagged","PPP","CV00","7","5",0.375065824879727
"M4","genome-wide","YPPlnt","CV1","7","1",0.025995698731258
"M4","haplotype-tagged","YPPlnt","CV1","7","1",0.0530595225013922
"M4","genome-wide","YPPlnt","CV1","7","2",0.147704252827932
"M4","haplotype-tagged","YPPlnt","CV1","7","2",0.121401938032245
"M4","genome-wide","YPPlnt","CV1","7","3",0.0360665588573142
"M4","haplotype-tagged","YPPlnt","CV1","7","3",0.0862803811038646
"M4","genome-wide","YPPlnt","CV1","7","4",0.0167158061933448
"M4","haplotype-tagged","YPPlnt","CV1","7","4",-0.040875598566534
"M4","genome-wide","YPPlnt","CV1","7","5",0.153196049657174
"M4","haplotype-tagged","YPPlnt","CV1","7","5",0.0982582693349853
"M4","genome-wide","YPPlnt","CV2","7","1",0.146390341720579
"M4","haplotype-tagged","YPPlnt","CV2","7","1",0.140560799032983
"M4","genome-wide","YPPlnt","CV2","7","2",0.127567720288947
"M4","haplotype-tagged","YPPlnt","CV2","7","2",0.0786195282997311
"M4","genome-wide","YPPlnt","CV2","7","3",0.106507767855712
"M4","haplotype-tagged","YPPlnt","CV2","7","3",0.0867356744992706
"M4","genome-wide","YPPlnt","CV2","7","4",0.149144931302911
"M4","haplotype-tagged","YPPlnt","CV2","7","4",0.13204068526929
"M4","genome-wide","YPPlnt","CV2","7","5",0.115488420817299
"M4","haplotype-tagged","YPPlnt","CV2","7","5",0.0626930115360471
"M4","genome-wide","YPPlnt","CV0","7","1",0.121702682661631
"M4","haplotype-tagged","YPPlnt","CV0","7","1",0.100268545718859
"M4","genome-wide","YPPlnt","CV0","7","2",0.194251951214633
"M4","haplotype-tagged","YPPlnt","CV0","7","2",0.170198520755875
"M4","genome-wide","YPPlnt","CV0","7","3",0.134849878081165
"M4","haplotype-tagged","YPPlnt","CV0","7","3",0.137198594212381
"M4","genome-wide","YPPlnt","CV0","7","4",0.098326944902538
"M4","haplotype-tagged","YPPlnt","CV0","7","4",0.102441700530015
"M4","genome-wide","YPPlnt","CV0","7","5",0.0974949225224929
"M4","haplotype-tagged","YPPlnt","CV0","7","5",0.135084068489702
"M4","genome-wide","YPPlnt","CV00","7","1",0.148915746189495
"M4","haplotype-tagged","YPPlnt","CV00","7","1",0.0896516980785378
"M4","genome-wide","YPPlnt","CV00","7","2",0.168871550329912
"M4","haplotype-tagged","YPPlnt","CV00","7","2",0.258929122738967
"M4","genome-wide","YPPlnt","CV00","7","3",-0.108560965306333
"M4","haplotype-tagged","YPPlnt","CV00","7","3",-0.044859945712379
"M4","genome-wide","YPPlnt","CV00","7","4",0.239999302903537
"M4","haplotype-tagged","YPPlnt","CV00","7","4",0.0734335135652338
"M4","genome-wide","YPPlnt","CV00","7","5",0.00191023772182868
"M4","haplotype-tagged","YPPlnt","CV00","7","5",0.193048981442537
"M4","genome-wide","DTF","CV1","8","1",0.432298002131745
"M4","haplotype-tagged","DTF","CV1","8","1",0.348033171697293
"M4","genome-wide","DTF","CV1","8","2",0.408372279576572
"M4","haplotype-tagged","DTF","CV1","8","2",0.302112672463939
"M4","genome-wide","DTF","CV1","8","3",0.418969301269589
"M4","haplotype-tagged","DTF","CV1","8","3",0.384357888936708
"M4","genome-wide","DTF","CV1","8","4",0.508390409873634
"M4","haplotype-tagged","DTF","CV1","8","4",0.411516255908611
"M4","genome-wide","DTF","CV1","8","5",0.458136963963207
"M4","haplotype-tagged","DTF","CV1","8","5",0.309582280220246
"M4","genome-wide","DTF","CV2","8","1",0.626410752157881
"M4","haplotype-tagged","DTF","CV2","8","1",0.611670140302175
"M4","genome-wide","DTF","CV2","8","2",0.572210650674682
"M4","haplotype-tagged","DTF","CV2","8","2",0.567518530645622
"M4","genome-wide","DTF","CV2","8","3",0.573152184338428
"M4","haplotype-tagged","DTF","CV2","8","3",0.553302603594147
"M4","genome-wide","DTF","CV2","8","4",0.596810634811535
"M4","haplotype-tagged","DTF","CV2","8","4",0.615159418185136
"M4","genome-wide","DTF","CV2","8","5",0.627635843919516
"M4","haplotype-tagged","DTF","CV2","8","5",0.617033315193042
"M4","genome-wide","DTF","CV0","8","1",0.497243825026432
"M4","haplotype-tagged","DTF","CV0","8","1",0.495239097685064
"M4","genome-wide","DTF","CV0","8","2",0.716437036843602
"M4","haplotype-tagged","DTF","CV0","8","2",0.706322542033974
"M4","genome-wide","DTF","CV0","8","3",0.709946120412832
"M4","haplotype-tagged","DTF","CV0","8","3",0.715908395066713
"M4","genome-wide","DTF","CV0","8","4",0.526973473635364
"M4","haplotype-tagged","DTF","CV0","8","4",0.520444329755774
"M4","genome-wide","DTF","CV0","8","5",0.611185294314825
"M4","haplotype-tagged","DTF","CV0","8","5",0.643258043836524
"M4","genome-wide","DTF","CV00","8","1",0.46152023064596
"M4","haplotype-tagged","DTF","CV00","8","1",0.155126503684765
"M4","genome-wide","DTF","CV00","8","2",0.335670752025177
"M4","haplotype-tagged","DTF","CV00","8","2",0.278342794568779
"M4","genome-wide","DTF","CV00","8","3",0.553763677155249
"M4","haplotype-tagged","DTF","CV00","8","3",0.341842127811322
"M4","genome-wide","DTF","CV00","8","4",0.359180977239272
"M4","haplotype-tagged","DTF","CV00","8","4",0.00193399080449054
"M4","genome-wide","DTF","CV00","8","5",0.441839874368091
"M4","haplotype-tagged","DTF","CV00","8","5",0.276359160232738
"M4","genome-wide","DTM","CV1","8","1",0.321382562728839
"M4","haplotype-tagged","DTM","CV1","8","1",0.18287357949042
"M4","genome-wide","DTM","CV1","8","2",0.30157081397814
"M4","haplotype-tagged","DTM","CV1","8","2",0.181517795441958
"M4","genome-wide","DTM","CV1","8","3",0.235673634247401
"M4","haplotype-tagged","DTM","CV1","8","3",0.0912287512430734
"M4","genome-wide","DTM","CV1","8","4",0.301269983371491
"M4","haplotype-tagged","DTM","CV1","8","4",0.254441868977696
"M4","genome-wide","DTM","CV1","8","5",0.422676104226613
"M4","haplotype-tagged","DTM","CV1","8","5",0.32039960053693
"M4","genome-wide","DTM","CV2","8","1",0.475328784497467
"M4","haplotype-tagged","DTM","CV2","8","1",0.46863377195137
"M4","genome-wide","DTM","CV2","8","2",0.527061260187146
"M4","haplotype-tagged","DTM","CV2","8","2",0.499370217761212
"M4","genome-wide","DTM","CV2","8","3",0.476833250141274
"M4","haplotype-tagged","DTM","CV2","8","3",0.471792985665482
"M4","genome-wide","DTM","CV2","8","4",0.456986794607637
"M4","haplotype-tagged","DTM","CV2","8","4",0.481436602295299
"M4","genome-wide","DTM","CV2","8","5",0.476806545424755
"M4","haplotype-tagged","DTM","CV2","8","5",0.44541572774346
"M4","genome-wide","DTM","CV0","8","1",0.37720209824575
"M4","haplotype-tagged","DTM","CV0","8","1",0.382689765628599
"M4","genome-wide","DTM","CV0","8","2",0.554721811579767
"M4","haplotype-tagged","DTM","CV0","8","2",0.561996489761495
"M4","genome-wide","DTM","CV0","8","3",0.632361311463402
"M4","haplotype-tagged","DTM","CV0","8","3",0.610603481247975
"M4","genome-wide","DTM","CV0","8","4",0.358468393079029
"M4","haplotype-tagged","DTM","CV0","8","4",0.333806534286577
"M4","genome-wide","DTM","CV0","8","5",0.540982553763745
"M4","haplotype-tagged","DTM","CV0","8","5",0.522527089119302
"M4","genome-wide","DTM","CV00","8","1",0.27094545072159
"M4","haplotype-tagged","DTM","CV00","8","1",0.0556436622002804
"M4","genome-wide","DTM","CV00","8","2",0.17461180444943
"M4","haplotype-tagged","DTM","CV00","8","2",0.102222163285903
"M4","genome-wide","DTM","CV00","8","3",0.16690606468974
"M4","haplotype-tagged","DTM","CV00","8","3",0.0173274065067933
"M4","genome-wide","DTM","CV00","8","4",0.404111966780107
"M4","haplotype-tagged","DTM","CV00","8","4",0.328265331055702
"M4","genome-wide","DTM","CV00","8","5",0.200162895563621
"M4","haplotype-tagged","DTM","CV00","8","5",0.171731642489288
"M4","genome-wide","HSW","CV1","8","1",0.510458787293482
"M4","haplotype-tagged","HSW","CV1","8","1",0.351038033444452
"M4","genome-wide","HSW","CV1","8","2",0.612557885942719
"M4","haplotype-tagged","HSW","CV1","8","2",0.605789655257714
"M4","genome-wide","HSW","CV1","8","3",0.598323477155847
"M4","haplotype-tagged","HSW","CV1","8","3",0.521836231922277
"M4","genome-wide","HSW","CV1","8","4",0.682808826521517
"M4","haplotype-tagged","HSW","CV1","8","4",0.537591629895639
"M4","genome-wide","HSW","CV1","8","5",0.337097200243277
"M4","haplotype-tagged","HSW","CV1","8","5",0.110432863481413
"M4","genome-wide","HSW","CV2","8","1",0.754406768895665
"M4","haplotype-tagged","HSW","CV2","8","1",0.759889583000552
"M4","genome-wide","HSW","CV2","8","2",0.799001936145306
"M4","haplotype-tagged","HSW","CV2","8","2",0.791882051859792
"M4","genome-wide","HSW","CV2","8","3",0.731685922771317
"M4","haplotype-tagged","HSW","CV2","8","3",0.741139809741736
"M4","genome-wide","HSW","CV2","8","4",0.763930811538924
"M4","haplotype-tagged","HSW","CV2","8","4",0.754886782162161
"M4","genome-wide","HSW","CV2","8","5",0.65914452703808
"M4","haplotype-tagged","HSW","CV2","8","5",0.664533740178783
"M4","genome-wide","HSW","CV0","8","1",0.688013521487261
"M4","haplotype-tagged","HSW","CV0","8","1",0.699122781164221
"M4","genome-wide","HSW","CV0","8","2",0.795615586308623
"M4","haplotype-tagged","HSW","CV0","8","2",0.791219233698398
"M4","genome-wide","HSW","CV0","8","3",0.760518356455643
"M4","haplotype-tagged","HSW","CV0","8","3",0.762947200928838
"M4","genome-wide","HSW","CV0","8","4",0.665539513206263
"M4","haplotype-tagged","HSW","CV0","8","4",0.676617982220257
"M4","genome-wide","HSW","CV0","8","5",0.866985903089804
"M4","haplotype-tagged","HSW","CV0","8","5",0.860484641702572
"M4","genome-wide","HSW","CV00","8","1",0.565556460878342
"M4","haplotype-tagged","HSW","CV00","8","1",0.364569766144587
"M4","genome-wide","HSW","CV00","8","2",0.595963534676712
"M4","haplotype-tagged","HSW","CV00","8","2",0.426136611748634
"M4","genome-wide","HSW","CV00","8","3",0.622450259288574
"M4","haplotype-tagged","HSW","CV00","8","3",0.427462343106546
"M4","genome-wide","HSW","CV00","8","4",0.68100698505021
"M4","haplotype-tagged","HSW","CV00","8","4",0.51731638938638
"M4","genome-wide","HSW","CV00","8","5",0.704228563736727
"M4","haplotype-tagged","HSW","CV00","8","5",0.538603608105236
"M4","genome-wide","PH","CV1","8","1",0.397690882336461
"M4","haplotype-tagged","PH","CV1","8","1",0.185585653054872
"M4","genome-wide","PH","CV1","8","2",0.521471087850877
"M4","haplotype-tagged","PH","CV1","8","2",0.349698211177394
"M4","genome-wide","PH","CV1","8","3",0.267223540783579
"M4","haplotype-tagged","PH","CV1","8","3",0.109380650090674
"M4","genome-wide","PH","CV1","8","4",0.435328303282067
"M4","haplotype-tagged","PH","CV1","8","4",0.325404984938219
"M4","genome-wide","PH","CV1","8","5",0.446389979430864
"M4","haplotype-tagged","PH","CV1","8","5",0.428373172816999
"M4","genome-wide","PH","CV2","8","1",0.587961029216263
"M4","haplotype-tagged","PH","CV2","8","1",0.581619298877787
"M4","genome-wide","PH","CV2","8","2",0.615314957638294
"M4","haplotype-tagged","PH","CV2","8","2",0.633798940786251
"M4","genome-wide","PH","CV2","8","3",0.567131324688362
"M4","haplotype-tagged","PH","CV2","8","3",0.558678558836615
"M4","genome-wide","PH","CV2","8","4",0.551177949888729
"M4","haplotype-tagged","PH","CV2","8","4",0.520304273276518
"M4","genome-wide","PH","CV2","8","5",0.526558237503505
"M4","haplotype-tagged","PH","CV2","8","5",0.535067450011254
"M4","genome-wide","PH","CV0","8","1",0.595615226279256
"M4","haplotype-tagged","PH","CV0","8","1",0.615583825041658
"M4","genome-wide","PH","CV0","8","2",0.614559124620422
"M4","haplotype-tagged","PH","CV0","8","2",0.606072284841219
"M4","genome-wide","PH","CV0","8","3",0.705026977373313
"M4","haplotype-tagged","PH","CV0","8","3",0.684167071986231
"M4","genome-wide","PH","CV0","8","4",0.594920043825631
"M4","haplotype-tagged","PH","CV0","8","4",0.597243582709045
"M4","genome-wide","PH","CV0","8","5",0.107102582069987
"M4","haplotype-tagged","PH","CV0","8","5",0.11187169108381
"M4","genome-wide","PH","CV00","8","1",0.588371617274679
"M4","haplotype-tagged","PH","CV00","8","1",0.430929534122977
"M4","genome-wide","PH","CV00","8","2",0.176925790229448
"M4","haplotype-tagged","PH","CV00","8","2",-0.0699280603018383
"M4","genome-wide","PH","CV00","8","3",0.348828522999485
"M4","haplotype-tagged","PH","CV00","8","3",0.242205033776323
"M4","genome-wide","PH","CV00","8","4",0.314081859139641
"M4","haplotype-tagged","PH","CV00","8","4",0.541153347432704
"M4","genome-wide","PH","CV00","8","5",0.514886994078091
"M4","haplotype-tagged","PH","CV00","8","5",0.174897912718733
"M4","genome-wide","PPP","CV1","8","1",0.176991720921858
"M4","haplotype-tagged","PPP","CV1","8","1",0.059243064500048
"M4","genome-wide","PPP","CV1","8","2",0.157748186523273
"M4","haplotype-tagged","PPP","CV1","8","2",0.160599167414801
"M4","genome-wide","PPP","CV1","8","3",0.133963907118381
"M4","haplotype-tagged","PPP","CV1","8","3",0.250213114549214
"M4","genome-wide","PPP","CV1","8","4",0.201868529436071
"M4","haplotype-tagged","PPP","CV1","8","4",0.111132697363146
"M4","genome-wide","PPP","CV1","8","5",-0.0130356924172086
"M4","haplotype-tagged","PPP","CV1","8","5",0.0160768342468755
"M4","genome-wide","PPP","CV2","8","1",0.154184620108193
"M4","haplotype-tagged","PPP","CV2","8","1",0.161666083883379
"M4","genome-wide","PPP","CV2","8","2",0.190182028667992
"M4","haplotype-tagged","PPP","CV2","8","2",0.182385027967071
"M4","genome-wide","PPP","CV2","8","3",0.159918309673487
"M4","haplotype-tagged","PPP","CV2","8","3",0.148052371183033
"M4","genome-wide","PPP","CV2","8","4",0.163009233025223
"M4","haplotype-tagged","PPP","CV2","8","4",0.153359645339174
"M4","genome-wide","PPP","CV2","8","5",0.193013543667328
"M4","haplotype-tagged","PPP","CV2","8","5",0.210643914903541
"M4","genome-wide","PPP","CV0","8","1",0.0776106629817659
"M4","haplotype-tagged","PPP","CV0","8","1",0.111726629339106
"M4","genome-wide","PPP","CV0","8","2",0.169045772816385
"M4","haplotype-tagged","PPP","CV0","8","2",0.192602607284451
"M4","genome-wide","PPP","CV0","8","3",0.169258950209706
"M4","haplotype-tagged","PPP","CV0","8","3",0.161695845320303
"M4","genome-wide","PPP","CV0","8","4",0.0874775507211515
"M4","haplotype-tagged","PPP","CV0","8","4",0.144713628171944
"M4","genome-wide","PPP","CV0","8","5",-0.00145409092874077
"M4","haplotype-tagged","PPP","CV0","8","5",-0.0124742968756884
"M4","genome-wide","PPP","CV00","8","1",0.237259018458006
"M4","haplotype-tagged","PPP","CV00","8","1",0.0763193105700031
"M4","genome-wide","PPP","CV00","8","2",0.205013820354424
"M4","haplotype-tagged","PPP","CV00","8","2",0.124263486630952
"M4","genome-wide","PPP","CV00","8","3",0.108744754024525
"M4","haplotype-tagged","PPP","CV00","8","3",0.0360843823974979
"M4","genome-wide","PPP","CV00","8","4",0.273285192258783
"M4","haplotype-tagged","PPP","CV00","8","4",0.00584602021485502
"M4","genome-wide","PPP","CV00","8","5",0.0646650702495598
"M4","haplotype-tagged","PPP","CV00","8","5",0.183914905831372
"M4","genome-wide","YPPlnt","CV1","8","1",0.0942791441801801
"M4","haplotype-tagged","YPPlnt","CV1","8","1",0.0539831660142709
"M4","genome-wide","YPPlnt","CV1","8","2",0.162858439441999
"M4","haplotype-tagged","YPPlnt","CV1","8","2",-0.0316484646741283
"M4","genome-wide","YPPlnt","CV1","8","3",0.00680746319811226
"M4","haplotype-tagged","YPPlnt","CV1","8","3",-0.0603089246311803
"M4","genome-wide","YPPlnt","CV1","8","4",0.10624358766627
"M4","haplotype-tagged","YPPlnt","CV1","8","4",0.085330388634923
"M4","genome-wide","YPPlnt","CV1","8","5",0.109170333244591
"M4","haplotype-tagged","YPPlnt","CV1","8","5",0.0718927193590703
"M4","genome-wide","YPPlnt","CV2","8","1",0.0262740259228192
"M4","haplotype-tagged","YPPlnt","CV2","8","1",0.0102235551933394
"M4","genome-wide","YPPlnt","CV2","8","2",0.121258854100632
"M4","haplotype-tagged","YPPlnt","CV2","8","2",0.115845722112077
"M4","genome-wide","YPPlnt","CV2","8","3",0.0872011905376478
"M4","haplotype-tagged","YPPlnt","CV2","8","3",0.0821316846645884
"M4","genome-wide","YPPlnt","CV2","8","4",0.1383204801503
"M4","haplotype-tagged","YPPlnt","CV2","8","4",0.0845609274063951
"M4","genome-wide","YPPlnt","CV2","8","5",0.159913951285366
"M4","haplotype-tagged","YPPlnt","CV2","8","5",0.15486863086715
"M4","genome-wide","YPPlnt","CV0","8","1",0.1269019185061
"M4","haplotype-tagged","YPPlnt","CV0","8","1",0.141273944246689
"M4","genome-wide","YPPlnt","CV0","8","2",0.0815798336841316
"M4","haplotype-tagged","YPPlnt","CV0","8","2",0.0663708285121624
"M4","genome-wide","YPPlnt","CV0","8","3",0.111464972310807
"M4","haplotype-tagged","YPPlnt","CV0","8","3",0.106671897653801
"M4","genome-wide","YPPlnt","CV0","8","4",0.149674360161959
"M4","haplotype-tagged","YPPlnt","CV0","8","4",0.167539150543157
"M4","genome-wide","YPPlnt","CV0","8","5",0.171954416404142
"M4","haplotype-tagged","YPPlnt","CV0","8","5",0.163538479564342
"M4","genome-wide","YPPlnt","CV00","8","1",0.127284115547987
"M4","haplotype-tagged","YPPlnt","CV00","8","1",0.0250473993113333
"M4","genome-wide","YPPlnt","CV00","8","2",0.0411770691896926
"M4","haplotype-tagged","YPPlnt","CV00","8","2",0.0236510973041236
"M4","genome-wide","YPPlnt","CV00","8","3",0.307775093910062
"M4","haplotype-tagged","YPPlnt","CV00","8","3",0.112349415976437
"M4","genome-wide","YPPlnt","CV00","8","4",0.0955268165957886
"M4","haplotype-tagged","YPPlnt","CV00","8","4",-0.106960460457591
"M4","genome-wide","YPPlnt","CV00","8","5",-0.186363082877096
"M4","haplotype-tagged","YPPlnt","CV00","8","5",0.0206988578563714
"M4","genome-wide","DTF","CV1","9","1",0.455469767830394
"M4","haplotype-tagged","DTF","CV1","9","1",0.11617227629568
"M4","genome-wide","DTF","CV1","9","2",0.405057634977672
"M4","haplotype-tagged","DTF","CV1","9","2",0.200429968098793
"M4","genome-wide","DTF","CV1","9","3",0.504383831697869
"M4","haplotype-tagged","DTF","CV1","9","3",0.371342064704552
"M4","genome-wide","DTF","CV1","9","4",0.438064555975347
"M4","haplotype-tagged","DTF","CV1","9","4",0.296763480681784
"M4","genome-wide","DTF","CV1","9","5",0.43400741691686
"M4","haplotype-tagged","DTF","CV1","9","5",0.215358760793082
"M4","genome-wide","DTF","CV2","9","1",0.626754229977713
"M4","haplotype-tagged","DTF","CV2","9","1",0.599616107095144
"M4","genome-wide","DTF","CV2","9","2",0.598539675137737
"M4","haplotype-tagged","DTF","CV2","9","2",0.593320205515081
"M4","genome-wide","DTF","CV2","9","3",0.625097421331252
"M4","haplotype-tagged","DTF","CV2","9","3",0.618727552478397
"M4","genome-wide","DTF","CV2","9","4",0.627947412360353
"M4","haplotype-tagged","DTF","CV2","9","4",0.635224408572171
"M4","genome-wide","DTF","CV2","9","5",0.606618827773215
"M4","haplotype-tagged","DTF","CV2","9","5",0.601511731968141
"M4","genome-wide","DTF","CV0","9","1",0.749908637713551
"M4","haplotype-tagged","DTF","CV0","9","1",0.767410394959465
"M4","genome-wide","DTF","CV0","9","2",0.676188257182695
"M4","haplotype-tagged","DTF","CV0","9","2",0.678370414134884
"M4","genome-wide","DTF","CV0","9","3",0.605619313576545
"M4","haplotype-tagged","DTF","CV0","9","3",0.622512974601776
"M4","genome-wide","DTF","CV0","9","4",0.45784591975589
"M4","haplotype-tagged","DTF","CV0","9","4",0.438742594192187
"M4","genome-wide","DTF","CV0","9","5",0.532211534522682
"M4","haplotype-tagged","DTF","CV0","9","5",0.523684602728886
"M4","genome-wide","DTF","CV00","9","1",0.402359892154582
"M4","haplotype-tagged","DTF","CV00","9","1",0.438386439732431
"M4","genome-wide","DTF","CV00","9","2",0.318945079870038
"M4","haplotype-tagged","DTF","CV00","9","2",0.412950853370287
"M4","genome-wide","DTF","CV00","9","3",0.421389882239253
"M4","haplotype-tagged","DTF","CV00","9","3",0.442863349986438
"M4","genome-wide","DTF","CV00","9","4",0.5446489145604
"M4","haplotype-tagged","DTF","CV00","9","4",0.411101030428362
"M4","genome-wide","DTF","CV00","9","5",0.51509693985676
"M4","haplotype-tagged","DTF","CV00","9","5",0.240923022511466
"M4","genome-wide","DTM","CV1","9","1",0.283642004863258
"M4","haplotype-tagged","DTM","CV1","9","1",-0.034571122776405
"M4","genome-wide","DTM","CV1","9","2",0.278517696148472
"M4","haplotype-tagged","DTM","CV1","9","2",0.0828654975117977
"M4","genome-wide","DTM","CV1","9","3",0.407026272344549
"M4","haplotype-tagged","DTM","CV1","9","3",0.196214828993442
"M4","genome-wide","DTM","CV1","9","4",0.297517813020291
"M4","haplotype-tagged","DTM","CV1","9","4",0.292777709874461
"M4","genome-wide","DTM","CV1","9","5",0.338729201005044
"M4","haplotype-tagged","DTM","CV1","9","5",0.216237871551738
"M4","genome-wide","DTM","CV2","9","1",0.541266103773762
"M4","haplotype-tagged","DTM","CV2","9","1",0.507137160977858
"M4","genome-wide","DTM","CV2","9","2",0.469475875487024
"M4","haplotype-tagged","DTM","CV2","9","2",0.45076972900028
"M4","genome-wide","DTM","CV2","9","3",0.498276851243905
"M4","haplotype-tagged","DTM","CV2","9","3",0.4802690964549
"M4","genome-wide","DTM","CV2","9","4",0.450453089537923
"M4","haplotype-tagged","DTM","CV2","9","4",0.436911934211367
"M4","genome-wide","DTM","CV2","9","5",0.502181018125803
"M4","haplotype-tagged","DTM","CV2","9","5",0.501225743267972
"M4","genome-wide","DTM","CV0","9","1",0.64720390721759
"M4","haplotype-tagged","DTM","CV0","9","1",0.637609040884633
"M4","genome-wide","DTM","CV0","9","2",0.522268282129236
"M4","haplotype-tagged","DTM","CV0","9","2",0.523682062488595
"M4","genome-wide","DTM","CV0","9","3",0.467330317129153
"M4","haplotype-tagged","DTM","CV0","9","3",0.46490933494286
"M4","genome-wide","DTM","CV0","9","4",0.368232053845652
"M4","haplotype-tagged","DTM","CV0","9","4",0.361098990696352
"M4","genome-wide","DTM","CV0","9","5",0.30121457039945
"M4","haplotype-tagged","DTM","CV0","9","5",0.282338468349075
"M4","genome-wide","DTM","CV00","9","1",0.326604010411168
"M4","haplotype-tagged","DTM","CV00","9","1",0.165640422627612
"M4","genome-wide","DTM","CV00","9","2",0.0657970113154385
"M4","haplotype-tagged","DTM","CV00","9","2",0.0662140135632571
"M4","genome-wide","DTM","CV00","9","3",0.292652551639109
"M4","haplotype-tagged","DTM","CV00","9","3",0.336198695404818
"M4","genome-wide","DTM","CV00","9","4",0.337050871127407
"M4","haplotype-tagged","DTM","CV00","9","4",0.26948403511437
"M4","genome-wide","DTM","CV00","9","5",0.226720841681113
"M4","haplotype-tagged","DTM","CV00","9","5",0.0495347195005235
"M4","genome-wide","HSW","CV1","9","1",0.522184197197775
"M4","haplotype-tagged","HSW","CV1","9","1",0.425120961923482
"M4","genome-wide","HSW","CV1","9","2",0.555389448675116
"M4","haplotype-tagged","HSW","CV1","9","2",0.49245371085864
"M4","genome-wide","HSW","CV1","9","3",0.652089272351679
"M4","haplotype-tagged","HSW","CV1","9","3",0.595350320906472
"M4","genome-wide","HSW","CV1","9","4",0.480630689974419
"M4","haplotype-tagged","HSW","CV1","9","4",0.531719200881708
"M4","genome-wide","HSW","CV1","9","5",0.506864390880809
"M4","haplotype-tagged","HSW","CV1","9","5",0.160030860232994
"M4","genome-wide","HSW","CV2","9","1",0.740839271467821
"M4","haplotype-tagged","HSW","CV2","9","1",0.772471533499104
"M4","genome-wide","HSW","CV2","9","2",0.736192136582977
"M4","haplotype-tagged","HSW","CV2","9","2",0.734954079142167
"M4","genome-wide","HSW","CV2","9","3",0.75245773694193
"M4","haplotype-tagged","HSW","CV2","9","3",0.761978075671263
"M4","genome-wide","HSW","CV2","9","4",0.728870238125812
"M4","haplotype-tagged","HSW","CV2","9","4",0.738691431749903
"M4","genome-wide","HSW","CV2","9","5",0.703623284506165
"M4","haplotype-tagged","HSW","CV2","9","5",0.698270799474939
"M4","genome-wide","HSW","CV0","9","1",0.826942081005091
"M4","haplotype-tagged","HSW","CV0","9","1",0.810051724791099
"M4","genome-wide","HSW","CV0","9","2",0.770838530830245
"M4","haplotype-tagged","HSW","CV0","9","2",0.786117087104232
"M4","genome-wide","HSW","CV0","9","3",0.796786853120134
"M4","haplotype-tagged","HSW","CV0","9","3",0.783802554010503
"M4","genome-wide","HSW","CV0","9","4",0.590439042161027
"M4","haplotype-tagged","HSW","CV0","9","4",0.589702222517298
"M4","genome-wide","HSW","CV0","9","5",0.705316597958268
"M4","haplotype-tagged","HSW","CV0","9","5",0.717485471199105
"M4","genome-wide","HSW","CV00","9","1",0.563159303930063
"M4","haplotype-tagged","HSW","CV00","9","1",0.246886164780218
"M4","genome-wide","HSW","CV00","9","2",0.653153020073565
"M4","haplotype-tagged","HSW","CV00","9","2",0.446265578484242
"M4","genome-wide","HSW","CV00","9","3",0.512712958290735
"M4","haplotype-tagged","HSW","CV00","9","3",0.417868226179742
"M4","genome-wide","HSW","CV00","9","4",0.638138996521119
"M4","haplotype-tagged","HSW","CV00","9","4",0.343537104613568
"M4","genome-wide","HSW","CV00","9","5",0.812223637869606
"M4","haplotype-tagged","HSW","CV00","9","5",0.536209662892071
"M4","genome-wide","PH","CV1","9","1",0.428976601394858
"M4","haplotype-tagged","PH","CV1","9","1",0.357748083108466
"M4","genome-wide","PH","CV1","9","2",0.582792114550088
"M4","haplotype-tagged","PH","CV1","9","2",0.33610690182583
"M4","genome-wide","PH","CV1","9","3",0.424740295377636
"M4","haplotype-tagged","PH","CV1","9","3",0.20080220043841
"M4","genome-wide","PH","CV1","9","4",0.403775768616815
"M4","haplotype-tagged","PH","CV1","9","4",0.322709544537019
"M4","genome-wide","PH","CV1","9","5",0.293115246270434
"M4","haplotype-tagged","PH","CV1","9","5",0.37894317736683
"M4","genome-wide","PH","CV2","9","1",0.564966453068238
"M4","haplotype-tagged","PH","CV2","9","1",0.559832767451793
"M4","genome-wide","PH","CV2","9","2",0.638591170497957
"M4","haplotype-tagged","PH","CV2","9","2",0.633061993440176
"M4","genome-wide","PH","CV2","9","3",0.570980127981911
"M4","haplotype-tagged","PH","CV2","9","3",0.552056469918237
"M4","genome-wide","PH","CV2","9","4",0.571991202218887
"M4","haplotype-tagged","PH","CV2","9","4",0.548953829975693
